2015-10-26 14:38:23 - PHP Notice:  Undefined variable: selected_store in /var/www/html/artiszone.com/system/library/cart.php on line 32
2015-10-28 11:20:39 - PHP Notice:  A non well formed numeric value encountered in /var/www/html/artiszone.com/system/library/image.php on line 86
2015-10-28 11:20:39 - PHP Notice:  A non well formed numeric value encountered in /var/www/html/artiszone.com/system/library/image.php on line 86
2015-10-28 11:20:39 - PHP Notice:  A non well formed numeric value encountered in /var/www/html/artiszone.com/system/library/image.php on line 97
2015-10-28 11:20:39 - PHP Notice:  A non well formed numeric value encountered in /var/www/html/artiszone.com/system/library/image.php on line 97
2015-10-29 12:34:56 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:34:56 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:34:58 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:34:58 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:37:05 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:37:05 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:37:05 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:37:05 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:37:06 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:37:06 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:37:08 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:37:08 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:37:45 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:37:45 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:37:50 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:37:50 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:38:18 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:38:18 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:39:21 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:39:21 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:39:44 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:39:44 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:39:47 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:39:47 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:39:50 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:39:50 - PHP Notice:  Indirect modification of overloaded property ControllerCommonHeader::$data has no effect in /var/www/html/artiszone.com/catalog/controller/common/header.php on line 159
2015-10-29 12:41:17 - PHP Notice:  Undefined index: children in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/common/header.tpl on line 151
2015-10-29 12:41:17 - PHP Notice:  Undefined index: children in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/common/header.tpl on line 151
2015-10-29 12:41:17 - PHP Notice:  Undefined index: children in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/common/header.tpl on line 151
2015-10-29 12:41:17 - PHP Notice:  Undefined index: children in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/common/header.tpl on line 151
2015-10-29 12:41:17 - PHP Notice:  Undefined index: children in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/common/header.tpl on line 151
2015-10-29 12:41:17 - PHP Notice:  Undefined index: children in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/common/header.tpl on line 151
2015-10-29 14:20:16 - PHP Notice:  Undefined index: payment_method in /var/www/html/artiszone.com/catalog/controller/checkout/confirm.php on line 415
2015-10-29 14:23:07 - PHP Notice:  Undefined variable: payment in /var/www/html/artiszone.com/catalog/view/theme/artiszone/template/checkout/confirm.tpl on line 63
2015-10-29 15:31:21 - PHP Notice:  Undefined index: comment in /var/www/html/artiszone.com/catalog/controller/checkout/confirm.php on line 253
2015-10-29 15:32:02 - PHP Notice:  Undefined index: comment in /var/www/html/artiszone.com/catalog/model/checkout/order.php on line 6
2015-10-30 9:33:55 - PHP Notice:  Undefined index: payment_store in /var/www/html/artiszone.com/catalog/controller/checkout/nearest_store.php on line 79
2015-11-03 11:19:21 - PHP Notice:  A non well formed numeric value encountered in /var/www/html/artiszone.com/system/library/image.php on line 86
2015-11-03 11:19:21 - PHP Notice:  A non well formed numeric value encountered in /var/www/html/artiszone.com/system/library/image.php on line 86
2015-11-03 11:19:21 - PHP Notice:  A non well formed numeric value encountered in /var/www/html/artiszone.com/system/library/image.php on line 97
2015-11-03 11:19:21 - PHP Notice:  A non well formed numeric value encountered in /var/www/html/artiszone.com/system/library/image.php on line 97
2015-11-03 11:19:41 - PHP Notice:  A non well formed numeric value encountered in /var/www/html/artiszone.com/system/library/image.php on line 86
2015-11-03 11:19:41 - PHP Notice:  A non well formed numeric value encountered in /var/www/html/artiszone.com/system/library/image.php on line 86
2015-11-03 11:19:41 - PHP Notice:  A non well formed numeric value encountered in /var/www/html/artiszone.com/system/library/image.php on line 97
2015-11-03 11:19:41 - PHP Notice:  A non well formed numeric value encountered in /var/www/html/artiszone.com/system/library/image.php on line 97
2015-11-05 9:54:17 - PHP Notice:  A non well formed numeric value encountered in /var/www/html/artiszone.com/system/library/image.php on line 86
2015-11-05 9:54:17 - PHP Notice:  A non well formed numeric value encountered in /var/www/html/artiszone.com/system/library/image.php on line 97
2015-11-05 9:54:17 - PHP Notice:  A non well formed numeric value encountered in /var/www/html/artiszone.com/system/library/image.php on line 86
2015-11-05 9:54:17 - PHP Notice:  A non well formed numeric value encountered in /var/www/html/artiszone.com/system/library/image.php on line 97
2015-11-05 9:54:17 - PHP Notice:  A non well formed numeric value encountered in /var/www/html/artiszone.com/system/library/image.php on line 86
2015-11-05 9:54:17 - PHP Notice:  A non well formed numeric value encountered in /var/www/html/artiszone.com/system/library/image.php on line 97
2015-11-05 9:54:17 - PHP Notice:  A non well formed numeric value encountered in /var/www/html/artiszone.com/system/library/image.php on line 86
2015-11-05 9:54:17 - PHP Notice:  A non well formed numeric value encountered in /var/www/html/artiszone.com/system/library/image.php on line 97
2015-11-05 9:54:37 - PHP Notice:  A non well formed numeric value encountered in /var/www/html/artiszone.com/system/library/image.php on line 86
2015-11-05 9:54:37 - PHP Warning:  imagecreatetruecolor() expects parameter 2 to be long, string given in /var/www/html/artiszone.com/system/library/image.php on line 86
2015-11-05 9:54:37 - PHP Warning:  imagecolorallocate() expects parameter 1 to be resource, null given in /var/www/html/artiszone.com/system/library/image.php on line 94
2015-11-05 9:54:37 - PHP Warning:  imagefilledrectangle() expects parameter 1 to be resource, null given in /var/www/html/artiszone.com/system/library/image.php on line 97
2015-11-05 9:54:37 - PHP Warning:  imagecopyresampled() expects parameter 1 to be resource, null given in /var/www/html/artiszone.com/system/library/image.php on line 99
2015-11-05 9:54:37 - PHP Notice:  A non well formed numeric value encountered in /var/www/html/artiszone.com/system/library/image.php on line 86
2015-11-05 9:54:37 - PHP Warning:  imagecreatetruecolor() expects parameter 2 to be long, string given in /var/www/html/artiszone.com/system/library/image.php on line 86
